Time,Speed,Timestamp
0.01573920249938965,0.6039738000000001,17:53:55.935
0.12118816375732422,0.31317160000000005,17:53:56.041
0.22671008110046387,0.31317160000000005,17:53:56.146
0.33220720291137695,0.6039738000000001,17:53:56.252
0.43778514862060547,0.6039738000000001,17:53:56.358
0.5433568954467773,0.6039738000000001,17:53:56.463
0.6488730907440186,0.9171454,17:53:56.569
0.7543108463287354,0.6039738000000001,17:53:56.674
0.8598489761352539,2.125093,17:53:56.780
0.9654040336608887,0.6039738000000001,17:53:56.885
1.0708980560302734,1.5211192000000002,17:53:56.991
1.1764581203460693,0.9171454,17:53:57.096
1.2819881439208984,0.9171454,17:53:57.202
1.3875460624694824,2.7290668,17:53:57.307
1.4930109977722168,2.4382646000000006,17:53:57.413
1.5984489917755127,1.5211192000000002,17:53:57.518
1.703902006149292,0.6039738000000001,17:53:57.624
1.8093409538269043,0.31317160000000005,17:53:57.729
1.9148752689361572,0.31317160000000005,17:53:57.835
2.02036190032959,0.31317160000000005,17:53:57.940
2.1258490085601807,0.6039738000000001,17:53:58.046
2.286470890045166,0.31317160000000005,17:53:58.206
2.388381004333496,0.31317160000000005,17:53:58.308
2.493924140930176,2.125093,17:53:58.414
2.5994129180908203,0.9171454,17:53:58.519
2.7050390243530273,0.31317160000000005,17:53:58.625
2.8106088638305664,0.31317160000000005,17:53:58.730
2.916171073913574,0.6039738000000001,17:53:58.836
3.0217978954315186,0.31317160000000005,17:53:58.942
3.1273000240325928,0.9171454,17:53:59.047
3.232720136642456,0.6039738000000001,17:53:59.152
3.3381669521331787,0.6039738000000001,17:53:59.258
3.4537570476531982,0.31317160000000005,17:53:59.373
3.5543549060821533,0.31317160000000005,17:53:59.474
3.6595840454101562,0.6039738000000001,17:53:59.579
3.7650561332702637,0.9171454,17:53:59.685
3.870461940765381,0.6039738000000001,17:53:59.790
3.9758551120758057,0.6039738000000001,17:53:59.896
4.081407070159912,0.31317160000000005,17:54:00.001
4.186953067779541,0.6039738000000001,17:54:00.107
4.292517185211182,0.6039738000000001,17:54:00.212
4.398340225219727,0.31317160000000005,17:54:00.318
4.500273942947388,0.6039738000000001,17:54:00.420
4.605684995651245,0.31317160000000005,17:54:00.525
4.711410045623779,0.31317160000000005,17:54:00.631
4.8166890144348145,0.9171454,17:54:00.736
4.965766906738281,0.6039738000000001,17:54:00.886
5.166189193725586,0.9171454,17:54:01.086
5.36681604385376,0.6039738000000001,17:54:01.287
5.475260019302368,0.31317160000000005,17:54:01.395
5.577231168746948,1.2079476000000002,17:54:01.497
5.681610107421875,1.2079476000000002,17:54:01.601
5.7869791984558105,0.9171454,17:54:01.707
5.889969825744629,0.6039738000000001,17:54:01.810
5.995398044586182,0.31317160000000005,17:54:01.915
6.1007959842681885,0.6039738000000001,17:54:02.021
6.206255197525024,0.6039738000000001,17:54:02.126
6.371656894683838,1.2079476000000002,17:54:02.291
6.47514009475708,3.6462122,17:54:02.395
6.580543041229248,3.9593838000000003,17:54:02.500
6.685978174209595,0.31317160000000005,17:54:02.606
6.78990912437439,0.31317160000000005,17:54:02.710
6.895612955093384,0.31317160000000005,17:54:02.815
7.173990964889526,0.9171454,17:54:03.094
7.3743510246276855,0.6039738000000001,17:54:03.294
7.479408264160156,0.6039738000000001,17:54:03.399
7.581351041793823,6.688450600000001,17:54:03.501
7.717077970504761,0.31317160000000005,17:54:03.637
7.8225321769714355,7.2924244,17:54:03.742
7.9262189865112305,0.9171454,17:54:03.846
8.031675100326538,0.31317160000000005,17:54:03.951
8.137083053588867,3.3330406000000004,17:54:04.057
8.242412090301514,1.5211192000000002,17:54:04.162
8.37609601020813,1.2079476000000002,17:54:04.296
8.482780933380127,0.6039738000000001,17:54:04.403
8.588174104690552,0.31317160000000005,17:54:04.508
8.693710088729858,0.6039738000000001,17:54:04.613
8.97940707206726,0.9171454,17:54:04.899
9.180507898330688,0.31317160000000005,17:54:05.100
9.380873918533325,0.9171454,17:54:05.301
9.486266136169434,0.31317160000000005,17:54:05.406
9.782178163528442,0.6039738000000001,17:54:05.702
9.887669086456299,1.8119214000000003,17:54:05.807
9.990029096603394,1.8119214000000003,17:54:05.910
10.095553159713745,0.9171454,17:54:06.015
10.201025009155273,0.6039738000000001,17:54:06.121
10.306466102600098,0.9171454,17:54:06.226
10.411920070648193,0.9171454,17:54:06.332
10.517350912094116,0.31317160000000005,17:54:06.437
10.622757196426392,3.6462122,17:54:06.542
10.728543043136597,1.8119214000000003,17:54:06.648
10.833657026290894,0.9171454,17:54:06.753
10.985481023788452,0.31317160000000005,17:54:06.905
11.186298131942749,0.31317160000000005,17:54:07.106
11.292827129364014,1.2079476000000002,17:54:07.213
11.398573160171509,0.9171454,17:54:07.318
11.501235008239746,0.6039738000000001,17:54:07.421
11.728140115737915,1.8119214000000003,17:54:07.648
11.833034992218018,0.31317160000000005,17:54:07.753
11.93861198425293,0.31317160000000005,17:54:07.858
12.044013023376465,0.6039738000000001,17:54:07.964
12.1493821144104,0.31317160000000005,17:54:08.069
12.25477409362793,0.31317160000000005,17:54:08.175
12.356619119644165,0.6039738000000001,17:54:08.276
12.46197509765625,0.6039738000000001,17:54:08.382
12.567344188690186,0.31317160000000005,17:54:08.487
12.672800064086914,0.31317160000000005,17:54:08.593
12.778173923492432,1.5211192000000002,17:54:08.698
12.931391954421997,0.31317160000000005,17:54:08.851
13.126360177993774,0.31317160000000005,17:54:09.046
13.342352867126465,0.6039738000000001,17:54:09.262
13.536941051483154,0.6039738000000001,17:54:09.457
13.726914167404175,0.6039738000000001,17:54:09.647
13.832235097885132,0.6039738000000001,17:54:09.752
13.936016082763672,0.6039738000000001,17:54:09.856
14.041461944580078,0.6039738000000001,17:54:09.961
14.144100189208984,0.31317160000000005,17:54:10.064
14.373776197433472,1.5211192000000002,17:54:10.294
14.476102828979492,0.6039738000000001,17:54:10.396
14.581505060195923,0.31317160000000005,17:54:10.501
14.687077045440674,0.6039738000000001,17:54:10.607
14.792596101760864,1.2079476000000002,17:54:10.712
14.894075870513916,0.31317160000000005,17:54:10.814
14.999513149261475,0.31317160000000005,17:54:10.919
15.102341175079346,0.31317160000000005,17:54:11.022
15.207746028900146,1.2079476000000002,17:54:11.127
15.310810089111328,0.31317160000000005,17:54:11.231
15.416252851486206,0.31317160000000005,17:54:11.336
15.528969049453735,0.31317160000000005,17:54:11.449
15.633779048919678,1.2079476000000002,17:54:11.554
15.739180088043213,0.31317160000000005,17:54:11.659
15.844144821166992,0.31317160000000005,17:54:11.764
15.949819087982178,0.31317160000000005,17:54:11.870
16.050534963607788,0.9171454,17:54:11.970
16.155404090881348,0.9171454,17:54:12.075
16.260773181915283,2.4382646000000006,17:54:12.181
16.366129875183105,0.31317160000000005,17:54:12.286
16.471500158309937,0.6039738000000001,17:54:12.391
16.576874017715454,0.9171454,17:54:12.497
16.68236017227173,0.31317160000000005,17:54:12.602
16.785856008529663,0.9171454,17:54:12.706
16.891281843185425,0.31317160000000005,17:54:12.811
16.996701955795288,0.31317160000000005,17:54:12.916
17.099992990493774,0.6039738000000001,17:54:13.020
17.205626249313354,0.6039738000000001,17:54:13.125
17.310757875442505,0.31317160000000005,17:54:13.230
17.43241596221924,0.31317160000000005,17:54:13.352
17.56107497215271,0.31317160000000005,17:54:13.481
17.666040182113647,0.31317160000000005,17:54:13.586
17.76699209213257,0.31317160000000005,17:54:13.687
18.034927129745483,0.6039738000000001,17:54:13.955
18.13993191719055,0.31317160000000005,17:54:14.060
18.24413800239563,0.31317160000000005,17:54:14.164
18.434853076934814,0.31317160000000005,17:54:14.355
18.536927938461304,0.31317160000000005,17:54:14.457
18.641026973724365,0.31317160000000005,17:54:14.561
18.74644899368286,0.31317160000000005,17:54:14.666
18.851824045181274,2.4382646000000006,17:54:14.772
18.952494144439697,0.31317160000000005,17:54:14.872
19.057893991470337,0.31317160000000005,17:54:14.978
19.177463054656982,1.8119214000000003,17:54:15.097
19.28369688987732,1.5211192000000002,17:54:15.203
19.436158895492554,0.31317160000000005,17:54:15.356
19.56874179840088,0.31317160000000005,17:54:15.488
19.673099994659424,0.9171454,17:54:15.593
19.784650087356567,0.6039738000000001,17:54:15.704
19.88813591003418,2.125093,17:54:15.808
19.991230010986328,1.5211192000000002,17:54:15.911
20.18600296974182,0.31317160000000005,17:54:16.106
20.291510105133057,0.9171454,17:54:16.211
20.396976947784424,0.31317160000000005,17:54:16.317
20.50252604484558,0.6039738000000001,17:54:16.422
20.60799527168274,0.31317160000000005,17:54:16.528
20.713500022888184,0.31317160000000005,17:54:16.633
20.818864822387695,1.2079476000000002,17:54:16.739
20.924381971359253,3.3330406000000004,17:54:16.844
21.189023971557617,2.125093,17:54:17.109
21.29125714302063,6.375279000000001,17:54:17.211
21.577739000320435,2.125093,17:54:17.497
21.68355703353882,1.8119214000000003,17:54:17.603
21.789116859436035,1.2079476000000002,17:54:17.709
21.89434289932251,0.31317160000000005,17:54:17.814
21.99984097480774,0.31317160000000005,17:54:17.920
22.151451110839844,0.6039738000000001,17:54:18.071
22.256070852279663,0.6039738000000001,17:54:18.176
22.36150097846985,0.31317160000000005,17:54:18.281
22.466596126556396,0.31317160000000005,17:54:18.386
22.57210397720337,0.6039738000000001,17:54:18.492
22.67761516571045,0.31317160000000005,17:54:18.597
22.78313708305359,0.9171454,17:54:18.703
22.88870096206665,0.6039738000000001,17:54:18.808
22.99418592453003,0.31317160000000005,17:54:18.914
23.09968590736389,0.9171454,17:54:19.019
23.205173015594482,0.6039738000000001,17:54:19.125
23.306286096572876,1.8119214000000003,17:54:19.226
23.411808967590332,0.31317160000000005,17:54:19.332
23.517231225967407,0.31317160000000005,17:54:19.437
23.62265920639038,0.6039738000000001,17:54:19.542
23.728130102157593,1.5211192000000002,17:54:19.648
23.83358097076416,0.31317160000000005,17:54:19.753
23.939048051834106,0.31317160000000005,17:54:19.859
24.04418706893921,0.6039738000000001,17:54:19.964
24.149632930755615,0.9171454,17:54:20.069
24.255012035369873,1.2079476000000002,17:54:20.175
24.356631994247437,0.9171454,17:54:20.276
24.462059020996094,0.6039738000000001,17:54:20.382
24.567536115646362,1.2079476000000002,17:54:20.487
24.669294118881226,0.31317160000000005,17:54:20.589
24.774736166000366,0.9171454,17:54:20.694
24.88018298149109,1.8119214000000003,17:54:20.800
24.985677003860474,0.31317160000000005,17:54:20.905
25.091058015823364,0.9171454,17:54:21.011
25.31615686416626,5.1673314,17:54:21.236
25.417526960372925,0.31317160000000005,17:54:21.337
25.600187063217163,2.7290668,17:54:21.520
25.705068111419678,2.7290668,17:54:21.625
25.92876100540161,0.9171454,17:54:21.849
26.12978196144104,0.31317160000000005,17:54:22.050
26.232707023620605,0.31317160000000005,17:54:22.152
26.37003207206726,0.31317160000000005,17:54:22.290
26.47559094429016,0.31317160000000005,17:54:22.395
26.58042812347412,0.6039738000000001,17:54:22.500
26.685799837112427,5.1673314,17:54:22.606
26.791250944137573,3.3330406000000004,17:54:22.711
26.896636962890625,3.3330406000000004,17:54:22.816
27.001993894577026,0.6039738000000001,17:54:22.922
27.22598099708557,1.2079476000000002,17:54:23.146
27.330798149108887,1.2079476000000002,17:54:23.251
27.571614027023315,2.7290668,17:54:23.491
27.673997163772583,0.31317160000000005,17:54:23.594
27.779345989227295,0.31317160000000005,17:54:23.699
27.88472604751587,0.31317160000000005,17:54:23.804
28.029125213623047,1.2079476000000002,17:54:23.949
28.17230796813965,2.4382646000000006,17:54:24.092
28.42991805076599,0.31317160000000005,17:54:24.350
28.535360097885132,0.6039738000000001,17:54:24.455
28.646004915237427,8.2095698,17:54:24.566
28.751375198364258,0.9171454,17:54:24.671
28.856765031814575,0.31317160000000005,17:54:24.777
28.962141036987305,0.9171454,17:54:24.882
29.067559003829956,0.6039738000000001,17:54:24.987
29.23275589942932,0.31317160000000005,17:54:25.152
29.37829303741455,0.6039738000000001,17:54:25.298
29.484692096710205,4.563357600000001,17:54:25.404
29.588551998138428,1.5211192000000002,17:54:25.508
29.69395899772644,0.31317160000000005,17:54:25.614
29.797707080841064,0.9171454,17:54:25.717
29.90268588066101,0.9171454,17:54:25.822
30.00810194015503,0.6039738000000001,17:54:25.928
30.11085319519043,0.31317160000000005,17:54:26.031
30.236048936843872,0.6039738000000001,17:54:26.156
30.33970308303833,0.31317160000000005,17:54:26.259
30.637392044067383,2.4382646000000006,17:54:26.557
30.742906093597412,0.31317160000000005,17:54:26.663
30.844262838363647,2.125093,17:54:26.764
30.94930624961853,0.31317160000000005,17:54:26.869
31.05251717567444,0.6039738000000001,17:54:26.972
31.157887935638428,0.9171454,17:54:27.078
31.26326084136963,2.125093,17:54:27.183
31.36864399909973,1.5211192000000002,17:54:27.288
31.474045038223267,0.6039738000000001,17:54:27.394
31.578155994415283,0.9171454,17:54:27.498
31.683198928833008,0.9171454,17:54:27.603
31.78861689567566,0.6039738000000001,17:54:27.708
31.893339157104492,0.31317160000000005,17:54:27.813
31.994296073913574,4.563357600000001,17:54:27.914
32.09847712516785,0.6039738000000001,17:54:28.018
32.20512318611145,3.9593838000000003,17:54:28.125
