Time (s),Speed (mph),Timestamp
0.07384610176086426,2.7290668,13:22:41.331
0.17569422721862793,3.0422384000000005,13:22:41.433
0.2800772190093994,8.813543600000001,13:22:41.537
0.3855249881744385,2.7290668,13:22:41.643
0.4867970943450928,7.8963982,13:22:41.744
0.5922749042510986,2.4382646000000006,13:22:41.849
0.6977541446685791,3.9593838000000003,13:22:41.955
0.8003091812133789,10.625465,13:22:42.057
0.9424080848693848,2.4382646000000006,13:22:42.200
1.0479621887207031,3.0422384000000005,13:22:42.305
1.193298101425171,2.7290668,13:22:42.450
1.298882007598877,3.9593838000000003,13:22:42.556
1.4043772220611572,8.813543600000001,13:22:42.662
1.5209200382232666,3.3330406000000004,13:22:42.778
1.626319169998169,12.750558000000002,13:22:42.883
1.9399712085723877,5.1673314,13:22:43.197
2.043382167816162,5.7713052000000005,13:22:43.301
2.1487722396850586,4.563357600000001,13:22:43.406
2.2495200634002686,4.250186,13:22:43.507
2.3499650955200195,3.3330406000000004,13:22:43.607
2.4554100036621094,3.0422384000000005,13:22:43.713
2.561008930206299,2.7290668,13:22:43.818
2.6664772033691406,2.4382646000000006,13:22:43.924
2.7719051837921143,5.1673314,13:22:44.029
2.8773629665374756,2.4382646000000006,13:22:44.135
2.982055902481079,17.3139156,13:22:44.239
3.0875630378723145,2.4382646000000006,13:22:44.345
3.190415859222412,2.4382646000000006,13:22:44.448
3.2958972454071045,2.4382646000000006,13:22:44.553
3.4012701511383057,4.250186,13:22:44.658
3.5066871643066406,2.7290668,13:22:44.764
3.608510971069336,2.4382646000000006,13:22:44.866
3.713940143585205,3.3330406000000004,13:22:44.971
3.817293167114258,3.3330406000000004,13:22:45.074
3.935577154159546,4.250186,13:22:45.193
4.040924072265625,6.084476800000001,13:22:45.298
4.146309852600098,2.7290668,13:22:45.403
4.251739025115967,3.0422384000000005,13:22:45.509
4.35710597038269,3.3330406000000004,13:22:45.614
4.462517976760864,10.9386366,13:22:45.720
4.563342094421387,3.9593838000000003,13:22:45.821
4.668853044509888,4.563357600000001,13:22:45.926
4.771708011627197,2.7290668,13:22:46.029
4.8771750926971436,3.6462122,13:22:46.134
4.982699155807495,5.1673314,13:22:46.240
5.088134050369263,5.1673314,13:22:46.345
5.193551063537598,2.4382646000000006,13:22:46.451
5.29895806312561,2.4382646000000006,13:22:46.556
5.404378175735474,5.7713052000000005,13:22:46.662
5.509783029556274,2.4382646000000006,13:22:46.767
5.615141153335571,3.0422384000000005,13:22:46.872
5.720551013946533,5.1673314,13:22:46.978
5.826021909713745,2.4382646000000006,13:22:47.083
5.931442022323608,2.4382646000000006,13:22:47.189
6.06161904335022,3.6462122,13:22:47.319
6.166991233825684,5.4581336,13:22:47.424
6.272469997406006,2.4382646000000006,13:22:47.530
6.377939939498901,5.1673314,13:22:47.635
6.48334002494812,10.9386366,13:22:47.741
6.588756084442139,2.7290668,13:22:47.846
6.694202899932861,2.7290668,13:22:47.951
6.79963493347168,3.0422384000000005,13:22:48.057
6.905016183853149,6.084476800000001,13:22:48.162
7.01049017906189,3.9593838000000003,13:22:48.268
7.115864038467407,4.250186,13:22:48.373
7.218590021133423,4.854159800000001,13:22:48.476
7.324112892150879,5.4581336,13:22:48.581
7.426322937011719,3.0422384000000005,13:22:48.684
7.531732082366943,5.4581336,13:22:48.789
7.637178182601929,6.979252800000001,13:22:48.894
7.742602109909058,2.4382646000000006,13:22:49.000
7.873499870300293,5.1673314,13:22:49.131
7.97886323928833,2.7290668,13:22:49.236
8.08148717880249,2.7290668,13:22:49.339
8.186806201934814,2.7290668,13:22:49.444
8.2921302318573,2.7290668,13:22:49.549
8.397545099258423,3.6462122,13:22:49.655
8.502978086471558,3.9593838000000003,13:22:49.760
8.704930067062378,3.6462122,13:22:49.962
8.810451984405518,7.2924244,13:22:50.068
