Time (s),Speed (mph),Timestamp
0.0,3.3330406000000004,17:15:29.464
0.10546398162841797,1.5211192000000002,17:15:29.569
0.2109060287475586,0.31317160000000005,17:15:29.675
0.3164238929748535,0.31317160000000005,17:15:29.780
0.42193603515625,0.31317160000000005,17:15:29.886
0.525134801864624,0.31317160000000005,17:15:29.989
0.6257820129394531,0.31317160000000005,17:15:30.090
0.7313170433044434,0.31317160000000005,17:15:30.195
0.8367929458618164,0.31317160000000005,17:15:30.301
0.9422481060028076,0.31317160000000005,17:15:30.406
1.0431160926818848,0.31317160000000005,17:15:30.507
1.1485390663146973,0.31317160000000005,17:15:30.612
1.2501111030578613,3.9593838000000003,17:15:30.714
1.3556671142578125,3.3330406000000004,17:15:30.819
1.461210012435913,2.7290668,17:15:30.925
1.5666508674621582,0.31317160000000005,17:15:31.030
1.6721370220184326,0.31317160000000005,17:15:31.136
1.7776358127593994,0.9171454,17:15:31.241
1.8831770420074463,0.9171454,17:15:31.347
1.985285997390747,0.31317160000000005,17:15:31.449
2.1134438514709473,0.31317160000000005,17:15:31.577
2.21903395652771,0.31317160000000005,17:15:31.683
2.3245368003845215,0.6039738000000001,17:15:31.788
2.430001974105835,0.31317160000000005,17:15:31.894
2.5353949069976807,0.6039738000000001,17:15:31.999
2.640765905380249,0.31317160000000005,17:15:32.104
2.763885974884033,0.31317160000000005,17:15:32.228
2.869364023208618,0.6039738000000001,17:15:32.333
2.974855899810791,0.31317160000000005,17:15:32.439
3.080306053161621,0.31317160000000005,17:15:32.544
3.185692071914673,0.6039738000000001,17:15:32.649
3.29105806350708,0.31317160000000005,17:15:32.755
3.3964359760284424,0.31317160000000005,17:15:32.860
3.5018310546875,0.31317160000000005,17:15:32.966
3.6072211265563965,0.31317160000000005,17:15:33.071
3.7125930786132812,0.31317160000000005,17:15:33.176
3.8179869651794434,0.6039738000000001,17:15:33.282
3.923415184020996,0.31317160000000005,17:15:33.387
4.028867959976196,0.31317160000000005,17:15:33.493
4.134271144866943,0.31317160000000005,17:15:33.598
4.239655017852783,0.31317160000000005,17:15:33.703
4.345091819763184,0.31317160000000005,17:15:33.809
4.4504499435424805,0.9171454,17:15:33.914
4.555848121643066,1.2079476000000002,17:15:34.020
4.661229133605957,0.9171454,17:15:34.125
4.766671895980835,1.5211192000000002,17:15:34.230
4.867783069610596,1.5211192000000002,17:15:34.332
4.973288059234619,1.5211192000000002,17:15:34.437
5.0749897956848145,1.5211192000000002,17:15:34.539
5.180444002151489,1.5211192000000002,17:15:34.644
5.285882949829102,1.2079476000000002,17:15:34.750
5.391276121139526,1.2079476000000002,17:15:34.855
5.496609210968018,0.31317160000000005,17:15:34.960
5.60194993019104,0.31317160000000005,17:15:35.066
5.707360029220581,1.5211192000000002,17:15:35.171
5.812771797180176,1.5211192000000002,17:15:35.276
5.918239116668701,0.31317160000000005,17:15:35.382
6.023674011230469,1.2079476000000002,17:15:35.487
6.129101991653442,1.2079476000000002,17:15:35.593
6.234498977661133,0.9171454,17:15:35.698
6.339928150177002,1.5211192000000002,17:15:35.804
6.445389032363892,1.5211192000000002,17:15:35.909
6.550379037857056,1.5211192000000002,17:15:36.014
6.655793905258179,1.5211192000000002,17:15:36.120
6.756098031997681,1.5211192000000002,17:15:36.220
6.8615241050720215,1.2079476000000002,17:15:36.325
6.96673583984375,1.5211192000000002,17:15:36.430
7.072159051895142,1.5211192000000002,17:15:36.536
7.177535057067871,0.31317160000000005,17:15:36.641
7.2829999923706055,1.5211192000000002,17:15:36.747
7.388564109802246,0.31317160000000005,17:15:36.852
7.504417181015015,1.5211192000000002,17:15:36.968
7.609843015670776,1.5211192000000002,17:15:37.074
7.715079069137573,1.2079476000000002,17:15:37.179
7.820495843887329,0.31317160000000005,17:15:37.284
7.925954818725586,0.6039738000000001,17:15:37.390
8.031412124633789,0.6039738000000001,17:15:37.495
8.136899948120117,0.31317160000000005,17:15:37.601
8.242370843887329,0.31317160000000005,17:15:37.706
8.347739934921265,0.31317160000000005,17:15:37.811
8.453130960464478,0.31317160000000005,17:15:37.917
8.555258989334106,0.31317160000000005,17:15:38.019
8.660583972930908,0.31317160000000005,17:15:38.124
8.854777812957764,0.31317160000000005,17:15:38.319
8.959825038909912,0.31317160000000005,17:15:38.424
9.065271139144897,0.31317160000000005,17:15:38.529
9.166670799255371,0.31317160000000005,17:15:38.630
9.272011041641235,1.2079476000000002,17:15:38.736
9.457517862319946,0.31317160000000005,17:15:38.921
9.561293125152588,1.5211192000000002,17:15:39.025
9.666712045669556,1.5211192000000002,17:15:39.130
9.858094930648804,1.5211192000000002,17:15:39.322
9.963536024093628,1.5211192000000002,17:15:39.427
10.06899905204773,1.5211192000000002,17:15:39.533
10.174423217773438,1.5211192000000002,17:15:39.638
10.279876947402954,0.31317160000000005,17:15:39.744
10.385315895080566,1.5211192000000002,17:15:39.849
10.49077296257019,1.5211192000000002,17:15:39.954
10.596140146255493,1.5211192000000002,17:15:40.060
10.701519966125488,1.5211192000000002,17:15:40.165
10.806994915008545,1.5211192000000002,17:15:40.271
10.912420988082886,1.5211192000000002,17:15:40.376
11.017838954925537,1.5211192000000002,17:15:40.482
11.123437881469727,0.31317160000000005,17:15:40.587
11.22891902923584,0.31317160000000005,17:15:40.693
11.333376169204712,0.31317160000000005,17:15:40.797
11.43883490562439,0.31317160000000005,17:15:40.903
11.544189929962158,0.31317160000000005,17:15:41.008
11.649541854858398,0.31317160000000005,17:15:41.113
11.754976034164429,0.31317160000000005,17:15:41.219
11.860357999801636,1.5211192000000002,17:15:41.324
11.965821981430054,0.31317160000000005,17:15:41.430
12.071210145950317,0.31317160000000005,17:15:41.535
12.176697015762329,0.31317160000000005,17:15:41.640
12.282110929489136,0.31317160000000005,17:15:41.746
12.387472867965698,0.31317160000000005,17:15:41.851
12.491676092147827,0.31317160000000005,17:15:41.955
12.5971200466156,1.5211192000000002,17:15:42.061
12.702537059783936,0.31317160000000005,17:15:42.166
12.80796194076538,1.5211192000000002,17:15:42.272
12.913338899612427,0.31317160000000005,17:15:42.377
13.018818140029907,1.2079476000000002,17:15:42.483
13.124298095703125,0.31317160000000005,17:15:42.588
13.225538969039917,0.6039738000000001,17:15:42.689
13.330986022949219,0.31317160000000005,17:15:42.795
13.436372995376587,0.31317160000000005,17:15:42.900
13.55125617980957,0.31317160000000005,17:15:43.015
13.65665316581726,0.6039738000000001,17:15:43.120
13.762135028839111,1.5211192000000002,17:15:43.226
13.86765193939209,0.31317160000000005,17:15:43.331
13.970958948135376,1.5211192000000002,17:15:43.435
14.076488971710205,1.5211192000000002,17:15:43.540
14.181961059570312,1.2079476000000002,17:15:43.646
14.28734302520752,1.5211192000000002,17:15:43.751
14.392759084701538,0.31317160000000005,17:15:43.856
14.498106002807617,2.125093,17:15:43.962
14.60359501838684,0.31317160000000005,17:15:44.067
14.709004163742065,0.31317160000000005,17:15:44.173
14.813592195510864,0.6039738000000001,17:15:44.277
14.919065952301025,0.31317160000000005,17:15:44.383
