Time (s),Speed (mph),Timestamp
0.020949840545654297,2.7290668,13:29:09.023
0.12410593032836914,6.979252800000001,13:29:09.127
0.22565102577209473,3.9593838000000003,13:29:09.228
0.3280470371246338,3.3330406000000004,13:29:09.331
0.4335970878601074,5.1673314,13:29:09.436
0.5390849113464355,9.1043458,13:29:09.542
0.644373893737793,7.583226600000001,13:29:09.647
0.7489190101623535,3.0422384000000005,13:29:09.751
0.8543829917907715,3.6462122,13:29:09.857
0.9573080539703369,2.7290668,13:29:09.960
1.05873703956604,2.4382646000000006,13:29:10.061
1.160918951034546,6.084476800000001,13:29:10.163
1.265627145767212,8.500372,13:29:10.268
1.3712260723114014,9.708319600000001,13:29:10.374
1.4767060279846191,4.250186,13:29:10.479
1.5821731090545654,2.7290668,13:29:10.585
1.6843209266662598,33.4198836,13:29:10.687
1.7897720336914062,2.4382646000000006,13:29:10.792
1.8952140808105469,19.4390086,13:29:10.898
2.000509738922119,2.4382646000000006,13:29:11.003
2.1012778282165527,2.4382646000000006,13:29:11.104
2.20664381980896,4.563357600000001,13:29:11.209
2.3096559047698975,3.0422384000000005,13:29:11.312
2.4150187969207764,2.7290668,13:29:11.418
2.515974998474121,2.4382646000000006,13:29:11.518
2.6214890480041504,6.979252800000001,13:29:11.624
2.733980178833008,2.4382646000000006,13:29:11.736
2.839365005493164,2.4382646000000006,13:29:11.842
2.944796085357666,8.2095698,13:29:11.947
3.0502309799194336,4.250186,13:29:12.053
3.1556220054626465,2.7290668,13:29:12.158
3.261018991470337,7.8963982,13:29:12.264
3.3664591312408447,4.250186,13:29:12.369
3.471906900405884,9.708319600000001,13:29:12.474
3.577291965484619,6.375279000000001,13:29:12.580
3.6827609539031982,22.7720492,13:29:12.685
3.788203001022339,7.2924244,13:29:12.791
3.893612861633301,16.7099418,13:29:12.896
3.999035120010376,3.6462122,13:29:13.002
4.104445934295654,3.9593838000000003,13:29:13.107
4.209853172302246,3.9593838000000003,13:29:13.212
4.3152501583099365,4.250186,13:29:13.318
4.420747995376587,7.583226600000001,13:29:13.423
4.523792028427124,2.4382646000000006,13:29:13.526
4.628983020782471,2.4382646000000006,13:29:13.631
4.734338998794556,3.9593838000000003,13:29:13.737
4.8533079624176025,5.4581336,13:29:13.856
4.958688974380493,11.2294388,13:29:13.961
5.064149856567383,8.500372,13:29:14.067
5.169640064239502,3.6462122,13:29:14.172
5.275064945220947,3.0422384000000005,13:29:14.278
5.380491018295288,3.6462122,13:29:14.383
5.485966920852661,5.7713052000000005,13:29:14.488
5.591393947601318,25.8142876,13:29:14.594
5.696887969970703,6.375279000000001,13:29:14.699
5.802341938018799,2.4382646000000006,13:29:14.805
5.905864953994751,7.583226600000001,13:29:14.908
6.011318922042847,3.0422384000000005,13:29:15.014
6.116763114929199,3.6462122,13:29:15.119
6.2222208976745605,6.375279000000001,13:29:15.225
6.32764196395874,12.1465842,13:29:15.330
6.433098793029785,4.563357600000001,13:29:15.436
6.538496017456055,3.9593838000000003,13:29:15.541
6.640366077423096,4.563357600000001,13:29:15.643
6.852487087249756,2.4382646000000006,13:29:15.855
7.16179084777832,5.7713052000000005,13:29:16.164
7.265426158905029,2.4382646000000006,13:29:16.268
7.370826959609985,3.0422384000000005,13:29:16.373
7.476221084594727,11.2294388,13:29:16.479
7.581661939620972,7.2924244,13:29:16.584
7.687107086181641,2.7290668,13:29:16.690
7.792553901672363,7.2924244,13:29:16.795
7.898052930831909,3.6462122,13:29:16.901
8.003527164459229,4.563357600000001,13:29:17.006
8.10897183418274,3.6462122,13:29:17.111
8.214266061782837,4.250186,13:29:17.217
8.319633960723877,9.417517400000001,13:29:17.322
8.425108909606934,3.9593838000000003,13:29:17.428
8.657572031021118,2.4382646000000006,13:29:17.660
8.962945938110352,5.4581336,13:29:17.965
9.079261064529419,3.6462122,13:29:18.082
9.184776782989502,5.7713052000000005,13:29:18.187
9.290205001831055,4.563357600000001,13:29:18.293
9.481172800064087,2.4382646000000006,13:29:18.484
9.586824178695679,5.7713052000000005,13:29:18.589
9.692399978637695,4.250186,13:29:18.695
9.797908782958984,2.4382646000000006,13:29:18.800
9.903347969055176,5.4581336,13:29:18.906
10.008837938308716,3.0422384000000005,13:29:19.011
10.11427092552185,6.979252800000001,13:29:19.117
10.219565868377686,2.4382646000000006,13:29:19.222
10.324956178665161,2.4382646000000006,13:29:19.327
10.430551052093506,6.375279000000001,13:29:19.433
10.6854829788208,3.6462122,13:29:19.688
10.965850114822388,2.7290668,13:29:19.968
11.071342945098877,11.855782,13:29:20.074
11.181924104690552,6.979252800000001,13:29:20.184
11.287293910980225,2.4382646000000006,13:29:20.290
11.392709016799927,5.7713052000000005,13:29:20.395
11.49819302558899,2.7290668,13:29:20.501
11.603691816329956,4.250186,13:29:20.606
11.70916199684143,2.7290668,13:29:20.712
11.814646005630493,18.5218632,13:29:20.817
11.920027017593384,8.2095698,13:29:20.923
12.02565598487854,4.854159800000001,13:29:21.028
12.129671096801758,3.6462122,13:29:21.132
12.235039949417114,8.2095698,13:29:21.238
12.340436935424805,5.4581336,13:29:21.343
12.445904970169067,3.9593838000000003,13:29:21.448
12.551352977752686,4.563357600000001,13:29:21.554
12.656804084777832,6.375279000000001,13:29:21.659
12.762211084365845,4.250186,13:29:21.765
12.867747068405151,6.084476800000001,13:29:21.870
13.07624101638794,4.854159800000001,13:29:22.079
13.181792974472046,2.7290668,13:29:22.184
13.287240743637085,3.0422384000000005,13:29:22.290
13.392682790756226,8.500372,13:29:22.395
13.498148918151855,5.7713052000000005,13:29:22.501
13.603661060333252,6.375279000000001,13:29:22.606
13.709070920944214,6.084476800000001,13:29:22.712
13.814528942108154,3.3330406000000004,13:29:22.817
13.919957876205444,3.3330406000000004,13:29:22.922
14.025382041931152,2.4382646000000006,13:29:23.028
14.130840063095093,2.7290668,13:29:23.133
14.236286878585815,3.3330406000000004,13:29:23.239
14.341802835464478,20.356154,13:29:23.344
14.447268962860107,11.855782,13:29:23.450
14.552686929702759,2.4382646000000006,13:29:23.555
14.658061981201172,2.4382646000000006,13:29:23.661
14.763521909713745,4.854159800000001,13:29:23.766
14.868947982788086,6.688450600000001,13:29:23.871
14.973423957824707,3.6462122,13:29:23.976
15.078920841217041,4.854159800000001,13:29:24.081
15.184359073638916,3.9593838000000003,13:29:24.187
15.289718866348267,6.084476800000001,13:29:24.292
15.395132064819336,6.979252800000001,13:29:24.398
15.497949838638306,3.9593838000000003,13:29:24.500
15.603295803070068,4.250186,13:29:24.606
15.70864200592041,2.4382646000000006,13:29:24.711
15.812658071517944,4.854159800000001,13:29:24.815
15.918061971664429,10.021491200000002,13:29:24.921
16.023469924926758,10.021491200000002,13:29:25.026
16.128906965255737,2.4382646000000006,13:29:25.131
16.23435688018799,13.0637296,13:29:25.237
16.341867923736572,3.9593838000000003,13:29:25.344
16.447258949279785,3.0422384000000005,13:29:25.450
16.552883863449097,6.375279000000001,13:29:25.555
16.658243894577026,7.2924244,13:29:25.661
16.77769684791565,3.3330406000000004,13:29:25.780
